Order_ID,Order_Date,Customer_ID,Product,Category,Region,Salesperson,Sales_Channel,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Sales,Cost,Profit,Payment_Method,Order_Status,Year,Month_Number,Month,Quarter
ORD10937,2025-05-04,CUST1057,Headphones,Accessories,East,Sneha,Distributor,8,3643.34,0.0,29146.72,0.0,29146.72,21860.04,7286.68,Net Banking,Completed,2025,5,May,Q2
ORD10938,2025-05-05,CUST1033,Headphones,Accessories,East,Rahul,Online,3,3470.8,0.05,10412.4,520.62,9891.78,7418.84,2472.94,Debit Card,Completed,2025,5,May,Q2
ORD10939,2025-05-06,CUST1138,Smartphone,Electronics,East,Arjun,Retail Store,4,41826.66,0.15,167306.64,25096.0,142210.64,119456.94,22753.7,Debit Card,Completed,2025,5,May,Q2
ORD10940,2025-05-07,CUST1082,Tablet,Electronics,Central,Pooja,Online,10,29519.4,0.2,295194.0,59038.8,236155.2,188924.16,47231.04,Net Banking,Completed,2025,5,May,Q2
ORD10941,2025-05-08,CUST1057,Headphones,Accessories,West,Rahul,Online,3,3268.63,0.1,9805.89,980.59,8825.3,6618.98,2206.32,Net Banking,Completed,2025,5,May,Q2
ORD10942,2025-05-09,CUST1083,Desk,Furniture,West,Pooja,Retail Store,3,17035.81,0.1,51107.43,5110.74,45996.69,36337.39,9659.3,Credit Card,Completed,2025,5,May,Q2
ORD10943,2025-05-10,CUST1155,Desk,Furniture,West,Neha,Distributor,10,17182.01,0.05,171820.1,8591.01,163229.09,128950.98,34278.11,Debit Card,Completed,2025,5,May,Q2
ORD10944,2025-05-11,CUST1008,Printer,Office Equipment,Central,Pooja,Retail Store,2,15752.02,0.05,31504.04,1575.2,29928.84,24840.94,5087.9,Net Banking,Completed,2025,5,May,Q2
ORD10945,2025-05-12,CUST1115,Printer,Office Equipment,West,Pooja,Distributor,4,15208.61,0.1,60834.44,6083.44,54751.0,45443.33,9307.67,UPI,Completed,2025,5,May,Q2
ORD10946,2025-05-13,CUST1132,Tablet,Electronics,East,Pooja,Retail Store,3,26619.06,0.05,79857.18,3992.86,75864.32,60691.46,15172.86,Net Banking,Completed,2025,5,May,Q2
ORD10947,2025-05-13,CUST1092,Office Chair,Furniture,Central,Sneha,Online,7,12276.22,0.2,85933.54,17186.71,68746.83,52247.59,16499.24,Debit Card,Completed,2025,5,May,Q2
ORD10948,2025-05-14,CUST1132,Desk,Furniture,West,Priya,Online,8,18399.05,0.05,147192.4,7359.62,139832.78,110467.9,29364.88,Debit Card,Completed,2025,5,May,Q2
ORD10949,2025-05-15,CUST1091,Laptop,Electronics,East,Pooja,Distributor,7,65023.46,0.05,455164.22,22758.21,-432406.01,354572.93,-77833.08,Credit Card,Returned,2025,5,May,Q2
ORD10950,2025-05-16,CUST1102,Monitor,Electronics,East,Rahul,Distributor,3,16801.62,0.2,50404.86,10080.97,40323.89,31452.63,8871.26,Credit Card,Completed,2025,5,May,Q2
ORD10951,2025-05-17,CUST1138,Printer,Office Equipment,North,Sneha,Retail Store,9,14202.63,0.0,127823.67,0.0,127823.67,106093.65,21730.02,Net Banking,Completed,2025,5,May,Q2
ORD10952,2025-05-18,CUST1141,Keyboard,Accessories,Central,Rahul,Online,8,2689.99,0.0,21519.92,0.0,21519.92,15494.34,6025.58,UPI,Completed,2025,5,May,Q2
ORD10953,2025-05-19,CUST1071,Keyboard,Accessories,East,Pooja,Distributor,4,2523.48,0.1,10093.92,1009.39,9084.53,6540.86,2543.67,Credit Card,Completed,2025,5,May,Q2
ORD10954,2025-05-20,CUST1078,Keyboard,Accessories,East,Sneha,Retail Store,10,2426.18,0.1,24261.8,2426.18,21835.62,15721.65,6113.97,Cash,Completed,2025,5,May,Q2
ORD10955,2025-05-21,CUST1073,Mouse,Accessories,Central,Priya,Retail Store,9,1104.22,0.15,9937.98,1490.7,8447.28,5913.1,2534.18,UPI,Completed,2025,5,May,Q2
ORD10956,2025-05-22,CUST1172,Desk,Furniture,West,Pooja,Online,3,19016.87,0.15,57050.61,8557.59,48493.02,38309.49,10183.53,Debit Card,Completed,2025,5,May,Q2
ORD10957,2025-05-23,CUST1032,Desk,Furniture,West,Pooja,Retail Store,2,16872.95,0.1,33745.9,3374.59,30371.31,23993.33,6377.98,UPI,Completed,2025,5,May,Q2
ORD10958,2025-05-23,CUST1136,Headphones,Accessories,South,Amit,Retail Store,6,3428.0,0.05,20568.0,1028.4,19539.6,14654.7,4884.9,Cash,Completed,2025,5,May,Q2
ORD10959,2025-05-24,CUST1032,Office Chair,Furniture,West,Pooja,Distributor,9,11285.7,0.0,101571.3,0.0,101571.3,77194.19,24377.11,Net Banking,Completed,2025,5,May,Q2
ORD10960,2025-05-25,CUST1142,Office Chair,Furniture,Central,Arjun,Retail Store,1,12449.65,0.05,12449.65,622.48,11827.17,8988.65,2838.52,Net Banking,Completed,2025,5,May,Q2
ORD10961,2025-05-26,CUST1009,Smartphone,Electronics,West,Vikram,Retail Store,7,42786.1,0.1,299502.7,29950.27,269552.43,226424.04,43128.39,Credit Card,Completed,2025,5,May,Q2
ORD10962,2025-05-27,CUST1125,Laptop,Electronics,South,Arjun,Distributor,1,64094.98,0.0,64094.98,0.0,64094.98,52557.88,11537.1,Cash,Completed,2025,5,May,Q2
ORD10963,2025-05-28,CUST1094,Headphones,Accessories,Central,Priya,Retail Store,6,3697.34,0.05,22184.04,1109.2,21074.84,15806.13,5268.71,UPI,Completed,2025,5,May,Q2
ORD10964,2025-05-29,CUST1113,Desk,Furniture,North,Vikram,Distributor,2,17592.28,0.0,35184.56,0.0,35184.56,27795.8,7388.76,Net Banking,Completed,2025,5,May,Q2
ORD10965,2025-05-30,CUST1016,Office Chair,Furniture,Central,Sneha,Distributor,4,12636.48,0.1,50545.92,5054.59,45491.33,34573.41,10917.92,Net Banking,Completed,2025,5,May,Q2
ORD10966,2025-05-31,CUST1078,Keyboard,Accessories,South,Amit,Distributor,4,2427.93,0.1,9711.72,971.17,8740.55,6293.2,2447.35,Credit Card,Completed,2025,5,May,Q2
ORD10967,2025-06-01,CUST1146,Desk,Furniture,Central,Vikram,Online,3,17014.27,0.1,51042.81,5104.28,45938.53,36291.44,9647.09,Debit Card,Completed,2025,6,June,Q2
ORD10968,2025-06-02,CUST1025,Monitor,Electronics,South,Amit,Online,8,17389.59,0.05,139116.72,6955.84,132160.88,103085.49,29075.39,Net Banking,Completed,2025,6,June,Q2
ORD10969,2025-06-03,CUST1122,Smartphone,Electronics,Central,Neha,Online,8,37094.66,0.0,296757.28,0.0,296757.28,249276.12,47481.16,Cash,Completed,2025,6,June,Q2
ORD10970,2025-06-03,CUST1062,Tablet,Electronics,South,Neha,Online,10,28965.93,0.05,289659.3,14482.96,275176.34,220141.07,55035.27,Debit Card,Completed,2025,6,June,Q2
ORD10971,2025-06-04,CUST1096,Keyboard,Accessories,West,Arjun,Retail Store,7,2492.79,0.0,17449.53,0.0,17449.53,12563.66,4885.87,Debit Card,Completed,2025,6,June,Q2
ORD10972,2025-06-05,CUST1134,Laptop,Electronics,South,Pooja,Distributor,6,66314.69,0.05,397888.14,19894.41,0.0,309954.86,0.0,Credit Card,Cancelled,2025,6,June,Q2
ORD10973,2025-06-06,CUST1079,Office Chair,Furniture,West,Priya,Retail Store,7,11697.08,0.1,81879.56,8187.96,73691.6,56005.62,17685.98,UPI,Completed,2025,6,June,Q2
ORD10974,2025-06-07,CUST1137,Office Chair,Furniture,East,Vikram,Online,9,12767.3,0.2,114905.7,22981.14,91924.56,69862.67,22061.89,Cash,Completed,2025,6,June,Q2
ORD10975,2025-06-08,CUST1155,Printer,Office Equipment,Central,Priya,Distributor,10,15227.37,0.0,152273.7,0.0,152273.7,126387.17,25886.53,Debit Card,Completed,2025,6,June,Q2
ORD10976,2025-06-09,CUST1153,Smartphone,Electronics,East,Priya,Distributor,4,38436.53,0.0,153746.12,0.0,153746.12,129146.74,24599.38,Net Banking,Completed,2025,6,June,Q2
ORD10977,2025-06-10,CUST1078,Monitor,Electronics,Central,Rahul,Online,6,19415.43,0.15,116492.58,17473.89,-99018.69,77234.58,-21784.11,UPI,Returned,2025,6,June,Q2
ORD10978,2025-06-11,CUST1133,Tablet,Electronics,North,Sneha,Online,7,26822.42,0.0,187756.94,0.0,187756.94,150205.55,37551.39,Cash,Completed,2025,6,June,Q2
ORD10979,2025-06-12,CUST1116,Keyboard,Accessories,South,Neha,Online,4,2640.49,0.1,10561.96,1056.2,9505.76,6844.15,2661.61,UPI,Completed,2025,6,June,Q2
ORD10980,2025-06-13,CUST1168,Printer,Office Equipment,East,Sneha,Distributor,9,15803.83,0.15,142234.47,21335.17,120899.3,100346.42,20552.88,Credit Card,Completed,2025,6,June,Q2
ORD10981,2025-06-13,CUST1100,Headphones,Accessories,West,Amit,Distributor,10,3540.08,0.0,35400.8,0.0,35400.8,26550.6,8850.2,Credit Card,Completed,2025,6,June,Q2
ORD10982,2025-06-14,CUST1058,Desk,Furniture,West,Sneha,Online,9,18399.35,0.0,165594.15,0.0,165594.15,130819.38,34774.77,Debit Card,Completed,2025,6,June,Q2
ORD10983,2025-06-15,CUST1145,Printer,Office Equipment,North,Arjun,Retail Store,5,16153.32,0.0,80766.6,0.0,80766.6,67036.28,13730.32,Credit Card,Completed,2025,6,June,Q2
ORD10984,2025-06-16,CUST1123,Keyboard,Accessories,West,Pooja,Online,10,2624.59,0.05,26245.9,1312.3,24933.6,17952.19,6981.41,Net Banking,Completed,2025,6,June,Q2
ORD10985,2025-06-17,CUST1058,Laptop,Electronics,South,Rahul,Distributor,5,68984.01,0.05,344920.05,17246.0,327674.05,268692.72,58981.33,Credit Card,Completed,2025,6,June,Q2
ORD10986,2025-06-18,CUST1141,Mouse,Accessories,West,Arjun,Distributor,1,1245.83,0.1,1245.83,124.58,1121.25,784.88,336.37,Net Banking,Completed,2025,6,June,Q2
ORD10987,2025-06-19,CUST1025,Keyboard,Accessories,North,Rahul,Retail Store,1,2504.3,0.0,2504.3,0.0,2504.3,1803.1,701.2,UPI,Completed,2025,6,June,Q2
ORD10988,2025-06-20,CUST1118,Desk,Furniture,West,Vikram,Retail Store,10,18679.54,0.1,186795.4,18679.54,168115.86,132811.53,35304.33,UPI,Completed,2025,6,June,Q2
ORD10989,2025-06-21,CUST1080,Mouse,Accessories,Central,Rahul,Online,1,1129.68,0.05,1129.68,56.48,1073.2,751.24,321.96,UPI,Completed,2025,6,June,Q2
ORD10990,2025-06-22,CUST1167,Headphones,Accessories,Central,Neha,Online,7,3758.02,0.1,26306.14,2630.61,23675.53,17756.65,5918.88,Credit Card,Completed,2025,6,June,Q2
ORD10991,2025-06-23,CUST1131,Headphones,Accessories,North,Sneha,Online,6,3483.17,0.0,20899.02,0.0,0.0,15674.26,0.0,UPI,Cancelled,2025,6,June,Q2
ORD10992,2025-06-24,CUST1040,Keyboard,Accessories,South,Sneha,Online,5,2507.01,0.1,12535.05,1253.51,11281.54,8122.71,3158.83,Net Banking,Completed,2025,6,June,Q2
ORD10993,2025-06-24,CUST1064,Mouse,Accessories,Central,Sneha,Online,3,1110.78,0.15,3332.34,499.85,2832.49,1982.74,849.75,Net Banking,Completed,2025,6,June,Q2
ORD10994,2025-06-25,CUST1051,Printer,Office Equipment,Central,Pooja,Distributor,1,14287.38,0.1,14287.38,1428.74,12858.64,10672.67,2185.97,Cash,Completed,2025,6,June,Q2
ORD10995,2025-06-26,CUST1150,Mouse,Accessories,West,Sneha,Retail Store,2,1270.78,0.1,2541.56,254.16,2287.4,1601.18,686.22,Credit Card,Completed,2025,6,June,Q2
ORD10996,2025-06-27,CUST1089,Laptop,Electronics,West,Pooja,Distributor,7,60546.04,0.15,423822.28,63573.34,360248.94,295404.13,64844.81,Cash,Completed,2025,6,June,Q2
ORD10997,2025-06-28,CUST1019,Monitor,Electronics,Central,Pooja,Retail Store,10,17284.7,0.15,172847.0,25927.05,146919.95,114597.56,32322.39,Cash,Completed,2025,6,June,Q2
ORD10998,2025-06-29,CUST1142,Laptop,Electronics,South,Pooja,Online,4,63868.37,0.05,255473.48,12773.67,242699.81,199013.84,43685.97,UPI,Completed,2025,6,June,Q2
ORD10999,2025-06-30,CUST1140,Keyboard,Accessories,North,Sneha,Online,4,2588.65,0.15,10354.6,1553.19,8801.41,6337.02,2464.39,Net Banking,Completed,2025,6,June,Q2
ORD11000,2025-07-01,CUST1077,Laptop,Electronics,East,Vikram,Distributor,6,66719.06,0.2,400314.36,80062.87,320251.49,262606.22,57645.27,Cash,Completed,2025,7,July,Q3
ORD11001,2025-07-02,CUST1015,Monitor,Electronics,East,Amit,Distributor,4,18108.91,0.2,72435.64,14487.13,57948.51,45199.84,12748.67,Debit Card,Completed,2025,7,July,Q3
ORD11002,2025-07-03,CUST1038,Office Chair,Furniture,North,Arjun,Distributor,10,12323.6,0.1,123236.0,12323.6,110912.4,84293.42,26618.98,Net Banking,Completed,2025,7,July,Q3
ORD11003,2025-07-04,CUST1074,Keyboard,Accessories,North,Arjun,Retail Store,1,2567.54,0.0,2567.54,0.0,2567.54,1848.63,718.91,Net Banking,Completed,2025,7,July,Q3
ORD11004,2025-07-05,CUST1146,Keyboard,Accessories,East,Pooja,Online,1,2557.77,0.1,2557.77,255.78,2301.99,1657.43,644.56,Net Banking,Completed,2025,7,July,Q3
ORD11005,2025-07-05,CUST1171,Headphones,Accessories,South,Neha,Retail Store,4,3524.2,0.1,14096.8,1409.68,12687.12,9515.34,3171.78,Cash,Completed,2025,7,July,Q3
ORD11006,2025-07-06,CUST1169,Office Chair,Furniture,West,Rahul,Distributor,2,12459.91,0.15,24919.82,3737.97,21181.85,16098.21,5083.64,Debit Card,Completed,2025,7,July,Q3
ORD11007,2025-07-07,CUST1027,Keyboard,Accessories,West,Priya,Distributor,4,2327.71,0.1,9310.84,931.08,8379.76,6033.43,2346.33,Debit Card,Completed,2025,7,July,Q3
ORD11008,2025-07-08,CUST1053,Keyboard,Accessories,South,Pooja,Distributor,8,2477.53,0.1,19820.24,1982.02,17838.22,12843.52,4994.7,Credit Card,Completed,2025,7,July,Q3
ORD11009,2025-07-09,CUST1089,Monitor,Electronics,West,Neha,Distributor,4,17129.28,0.1,68517.12,6851.71,-61665.41,48099.02,-13566.39,Debit Card,Returned,2025,7,July,Q3
ORD11010,2025-07-10,CUST1176,Desk,Furniture,East,Pooja,Distributor,10,17357.37,0.05,173573.7,8678.69,164895.01,130267.06,34627.95,Debit Card,Completed,2025,7,July,Q3
ORD11011,2025-07-11,CUST1013,Headphones,Accessories,North,Pooja,Retail Store,1,3235.9,0.0,3235.9,0.0,3235.9,2426.93,808.97,UPI,Completed,2025,7,July,Q3
ORD11012,2025-07-12,CUST1043,Monitor,Electronics,East,Priya,Online,10,17827.63,0.1,178276.3,17827.63,160448.67,125149.96,35298.71,UPI,Completed,2025,7,July,Q3
ORD11013,2025-07-13,CUST1090,Monitor,Electronics,East,Rahul,Online,1,16956.83,0.1,16956.83,1695.68,15261.15,11903.7,3357.45,Cash,Completed,2025,7,July,Q3
ORD11014,2025-07-14,CUST1147,Monitor,Electronics,East,Priya,Retail Store,8,18944.32,0.15,151554.56,22733.18,0.0,100480.68,0.0,UPI,Cancelled,2025,7,July,Q3
ORD11015,2025-07-15,CUST1060,Keyboard,Accessories,West,Amit,Online,1,2370.48,0.05,2370.48,118.52,2251.96,1621.41,630.55,Credit Card,Completed,2025,7,July,Q3
ORD11016,2025-07-15,CUST1103,Laptop,Electronics,Central,Priya,Distributor,8,63117.98,0.2,504943.84,100988.77,403955.07,331243.16,72711.91,Debit Card,Completed,2025,7,July,Q3
ORD11017,2025-07-16,CUST1043,Tablet,Electronics,Central,Rahul,Online,9,28222.16,0.15,253999.44,38099.92,215899.52,172719.62,43179.9,Cash,Completed,2025,7,July,Q3
ORD11018,2025-07-17,CUST1036,Laptop,Electronics,Central,Amit,Distributor,9,61392.76,0.1,552534.84,55253.48,497281.36,407770.72,89510.64,Net Banking,Completed,2025,7,July,Q3
ORD11019,2025-07-18,CUST1178,Mouse,Accessories,Central,Vikram,Online,3,1205.32,0.05,3615.96,180.8,3435.16,2404.61,1030.55,Debit Card,Completed,2025,7,July,Q3
ORD11020,2025-07-19,CUST1174,Tablet,Electronics,West,Arjun,Distributor,1,28694.08,0.15,28694.08,4304.11,24389.97,19511.98,4877.99,Net Banking,Completed,2025,7,July,Q3
ORD11021,2025-07-20,CUST1037,Desk,Furniture,North,Neha,Online,7,19352.61,0.15,135468.27,20320.24,115148.03,90966.94,24181.09,Credit Card,Completed,2025,7,July,Q3
ORD11022,2025-07-21,CUST1176,Office Chair,Furniture,West,Amit,Retail Store,2,11249.97,0.15,22499.94,3374.99,19124.95,14534.96,4589.99,Credit Card,Completed,2025,7,July,Q3
ORD11023,2025-07-22,CUST1180,Printer,Office Equipment,North,Vikram,Online,1,15652.31,0.1,15652.31,1565.23,14087.08,11692.28,2394.8,Net Banking,Completed,2025,7,July,Q3
ORD11024,2025-07-23,CUST1069,Smartphone,Electronics,South,Neha,Distributor,5,37181.4,0.1,185907.0,18590.7,167316.3,140545.69,26770.61,Net Banking,Completed,2025,7,July,Q3
ORD11025,2025-07-24,CUST1151,Keyboard,Accessories,North,Rahul,Distributor,2,2338.46,0.05,4676.92,233.85,4443.07,3199.01,1244.06,Net Banking,Completed,2025,7,July,Q3
ORD11026,2025-07-25,CUST1140,Keyboard,Accessories,South,Neha,Online,2,2336.32,0.0,4672.64,0.0,4672.64,3364.3,1308.34,Credit Card,Completed,2025,7,July,Q3
ORD11027,2025-07-26,CUST1135,Smartphone,Electronics,North,Pooja,Online,1,42623.9,0.15,42623.9,6393.58,36230.32,30433.47,5796.85,Debit Card,Completed,2025,7,July,Q3
ORD11028,2025-07-26,CUST1041,Smartphone,Electronics,South,Neha,Online,2,42893.65,0.0,85787.3,0.0,85787.3,72061.33,13725.97,UPI,Completed,2025,7,July,Q3
ORD11029,2025-07-27,CUST1084,Laptop,Electronics,Central,Sneha,Retail Store,1,69520.5,0.2,69520.5,13904.1,55616.4,45605.45,10010.95,Net Banking,Completed,2025,7,July,Q3
ORD11030,2025-07-28,CUST1060,Tablet,Electronics,North,Arjun,Distributor,9,29087.73,0.2,261789.57,52357.91,209431.66,167545.33,41886.33,Credit Card,Completed,2025,7,July,Q3
ORD11031,2025-07-29,CUST1052,Headphones,Accessories,East,Amit,Distributor,5,3544.42,0.2,17722.1,3544.42,14177.68,10633.26,3544.42,UPI,Completed,2025,7,July,Q3
ORD11032,2025-07-30,CUST1029,Keyboard,Accessories,West,Neha,Distributor,10,2635.99,0.0,26359.9,0.0,26359.9,18979.13,7380.77,Credit Card,Completed,2025,7,July,Q3
ORD11033,2025-07-31,CUST1059,Office Chair,Furniture,North,Vikram,Retail Store,6,12035.17,0.0,72211.02,0.0,72211.02,54880.38,17330.64,Net Banking,Completed,2025,7,July,Q3
ORD11034,2025-08-01,CUST1073,Headphones,Accessories,Central,Pooja,Retail Store,10,3704.65,0.0,37046.5,0.0,37046.5,27784.88,9261.62,UPI,Completed,2025,8,August,Q3
ORD11035,2025-08-02,CUST1179,Desk,Furniture,South,Sneha,Distributor,3,17472.7,0.0,52418.1,0.0,52418.1,41410.3,11007.8,Debit Card,Completed,2025,8,August,Q3
ORD11036,2025-08-03,CUST1174,Mouse,Accessories,Central,Arjun,Retail Store,10,1159.22,0.05,11592.2,579.61,-11012.59,7708.81,-3303.78,Debit Card,Returned,2025,8,August,Q3
ORD11037,2025-08-04,CUST1164,Monitor,Electronics,East,Priya,Online,10,17087.58,0.0,170875.8,0.0,170875.8,133283.12,37592.68,Credit Card,Completed,2025,8,August,Q3
ORD11038,2025-08-05,CUST1060,Smartphone,Electronics,West,Sneha,Distributor,2,42667.31,0.1,85334.62,8533.46,76801.16,64512.97,12288.19,Debit Card,Completed,2025,8,August,Q3
ORD11039,2025-08-05,CUST1167,Laptop,Electronics,East,Pooja,Retail Store,6,59961.86,0.15,359771.16,53965.67,305805.49,250760.5,55044.99,UPI,Completed,2025,8,August,Q3
ORD11040,2025-08-06,CUST1053,Smartphone,Electronics,Central,Sneha,Distributor,6,37268.35,0.1,223610.1,22361.01,201249.09,169049.24,32199.85,UPI,Completed,2025,8,August,Q3
ORD11041,2025-08-07,CUST1077,Keyboard,Accessories,East,Priya,Retail Store,8,2360.48,0.1,18883.84,1888.38,16995.46,12236.73,4758.73,Cash,Completed,2025,8,August,Q3
ORD11042,2025-08-08,CUST1153,Monitor,Electronics,North,Pooja,Distributor,4,18248.82,0.0,72995.28,0.0,72995.28,56936.32,16058.96,Cash,Completed,2025,8,August,Q3
ORD11043,2025-08-09,CUST1051,Headphones,Accessories,South,Sneha,Distributor,4,3315.4,0.05,13261.6,663.08,12598.52,9448.89,3149.63,Debit Card,Completed,2025,8,August,Q3
ORD11044,2025-08-10,CUST1132,Office Chair,Furniture,Central,Arjun,Distributor,7,11147.96,0.1,78035.72,7803.57,70232.15,53376.43,16855.72,Net Banking,Completed,2025,8,August,Q3
ORD11045,2025-08-11,CUST1060,Laptop,Electronics,North,Vikram,Distributor,4,67282.25,0.15,269129.0,40369.35,228759.65,187582.91,41176.74,Cash,Completed,2025,8,August,Q3
ORD11046,2025-08-12,CUST1099,Smartphone,Electronics,West,Rahul,Distributor,2,38797.61,0.1,77595.22,7759.52,69835.7,58661.99,11173.71,Credit Card,Completed,2025,8,August,Q3
ORD11047,2025-08-13,CUST1148,Monitor,Electronics,West,Amit,Distributor,7,17170.55,0.0,120193.85,0.0,120193.85,93751.2,26442.65,Cash,Completed,2025,8,August,Q3
ORD11048,2025-08-14,CUST1099,Mouse,Accessories,South,Vikram,Retail Store,10,1193.48,0.1,11934.8,1193.48,10741.32,7518.92,3222.4,Debit Card,Completed,2025,8,August,Q3
ORD11049,2025-08-15,CUST1170,Mouse,Accessories,North,Sneha,Online,4,1132.13,0.05,4528.52,226.43,4302.09,3011.46,1290.63,UPI,Completed,2025,8,August,Q3
ORD11050,2025-08-16,CUST1039,Mouse,Accessories,Central,Amit,Distributor,9,1175.17,0.2,10576.53,2115.31,8461.22,5922.85,2538.37,Debit Card,Completed,2025,8,August,Q3
ORD11051,2025-08-16,CUST1030,Tablet,Electronics,East,Sneha,Distributor,5,28366.98,0.2,141834.9,28366.98,113467.92,90774.34,22693.58,Net Banking,Completed,2025,8,August,Q3
ORD11052,2025-08-17,CUST1062,Keyboard,Accessories,North,Pooja,Retail Store,8,2659.5,0.0,21276.0,0.0,21276.0,15318.72,5957.28,Debit Card,Completed,2025,8,August,Q3
ORD11053,2025-08-18,CUST1066,Laptop,Electronics,West,Neha,Distributor,6,65525.16,0.1,393150.96,39315.1,-353835.86,290145.41,-63690.45,Debit Card,Returned,2025,8,August,Q3
ORD11054,2025-08-19,CUST1015,Monitor,Electronics,Central,Rahul,Online,5,19021.81,0.1,95109.05,9510.91,85598.14,66766.55,18831.59,Net Banking,Completed,2025,8,August,Q3
ORD11055,2025-08-20,CUST1175,Tablet,Electronics,Central,Vikram,Distributor,10,29478.09,0.2,294780.9,58956.18,235824.72,188659.78,47164.94,Debit Card,Completed,2025,8,August,Q3
ORD11056,2025-08-21,CUST1137,Smartphone,Electronics,Central,Pooja,Online,6,38646.56,0.2,231879.36,46375.87,185503.49,155822.93,29680.56,Cash,Completed,2025,8,August,Q3
ORD11057,2025-08-22,CUST1136,Mouse,Accessories,South,Rahul,Online,9,1254.44,0.0,11289.96,0.0,11289.96,7902.97,3386.99,Debit Card,Completed,2025,8,August,Q3
ORD11058,2025-08-23,CUST1145,Desk,Furniture,South,Vikram,Online,10,17702.82,0.05,177028.2,8851.41,168176.79,132859.66,35317.13,Debit Card,Completed,2025,8,August,Q3
ORD11059,2025-08-24,CUST1131,Monitor,Electronics,West,Priya,Distributor,9,17574.71,0.05,158172.39,7908.62,150263.77,117205.74,33058.03,Cash,Completed,2025,8,August,Q3
ORD11060,2025-08-25,CUST1099,Laptop,Electronics,East,Neha,Online,3,65886.37,0.15,197659.11,29648.87,168010.24,137768.4,30241.84,UPI,Completed,2025,8,August,Q3
ORD11061,2025-08-26,CUST1054,Printer,Office Equipment,East,Pooja,Online,9,14546.6,0.05,130919.4,6545.97,124373.43,103229.95,21143.48,Net Banking,Completed,2025,8,August,Q3
ORD11062,2025-08-26,CUST1112,Laptop,Electronics,West,Vikram,Online,10,62775.56,0.2,627755.6,125551.12,502204.48,411807.67,90396.81,UPI,Completed,2025,8,August,Q3
ORD11063,2025-08-27,CUST1169,Tablet,Electronics,West,Neha,Retail Store,1,27099.75,0.1,27099.75,2709.98,0.0,19511.82,0.0,Cash,Cancelled,2025,8,August,Q3
ORD11064,2025-08-28,CUST1041,Laptop,Electronics,East,Pooja,Distributor,8,68240.66,0.0,545925.28,0.0,545925.28,447658.73,98266.55,UPI,Completed,2025,8,August,Q3
ORD11065,2025-08-29,CUST1159,Tablet,Electronics,North,Rahul,Online,2,26428.79,0.05,52857.58,2642.88,50214.7,40171.76,10042.94,Credit Card,Completed,2025,8,August,Q3
ORD11066,2025-08-30,CUST1076,Laptop,Electronics,Central,Neha,Distributor,2,63991.42,0.1,127982.84,12798.28,115184.56,94451.34,20733.22,UPI,Completed,2025,8,August,Q3
ORD11067,2025-08-31,CUST1013,Printer,Office Equipment,South,Vikram,Retail Store,4,15714.32,0.0,62857.28,0.0,62857.28,52171.54,10685.74,UPI,Completed,2025,8,August,Q3
ORD11068,2025-09-01,CUST1104,Office Chair,Furniture,South,Arjun,Retail Store,8,11176.88,0.0,89415.04,0.0,89415.04,67955.43,21459.61,Debit Card,Completed,2025,9,September,Q3
ORD11069,2025-09-02,CUST1016,Keyboard,Accessories,East,Neha,Distributor,3,2639.29,0.1,7917.87,791.79,7126.08,5130.78,1995.3,Debit Card,Completed,2025,9,September,Q3
ORD11070,2025-09-03,CUST1163,Keyboard,Accessories,West,Sneha,Retail Store,4,2561.89,0.05,10247.56,512.38,9735.18,7009.33,2725.85,Cash,Completed,2025,9,September,Q3
ORD11071,2025-09-04,CUST1179,Printer,Office Equipment,Central,Priya,Online,4,15861.86,0.05,63447.44,3172.37,60275.07,50028.31,10246.76,UPI,Completed,2025,9,September,Q3
ORD11072,2025-09-05,CUST1168,Tablet,Electronics,North,Priya,Online,7,29914.98,0.2,209404.86,41880.97,167523.89,134019.11,33504.78,Debit Card,Completed,2025,9,September,Q3
ORD11073,2025-09-06,CUST1159,Smartphone,Electronics,North,Vikram,Distributor,10,42611.88,0.1,426118.8,42611.88,383506.92,322145.81,61361.11,Net Banking,Completed,2025,9,September,Q3
ORD11074,2025-09-06,CUST1003,Keyboard,Accessories,Central,Sneha,Retail Store,6,2417.7,0.1,14506.2,1450.62,13055.58,9400.02,3655.56,UPI,Completed,2025,9,September,Q3
ORD11075,2025-09-07,CUST1132,Tablet,Electronics,East,Sneha,Distributor,10,26241.29,0.15,262412.9,39361.94,223050.96,178440.77,44610.19,Debit Card,Completed,2025,9,September,Q3
ORD11076,2025-09-08,CUST1036,Smartphone,Electronics,East,Arjun,Online,4,38693.99,0.05,154775.96,7738.8,147037.16,123511.21,23525.95,Credit Card,Completed,2025,9,September,Q3
ORD11077,2025-09-09,CUST1016,Printer,Office Equipment,West,Pooja,Distributor,9,14664.99,0.1,131984.91,13198.49,118786.42,98592.73,20193.69,Debit Card,Completed,2025,9,September,Q3
ORD11078,2025-09-10,CUST1166,Keyboard,Accessories,West,Neha,Retail Store,6,2309.15,0.2,13854.9,2770.98,11083.92,7980.42,3103.5,Debit Card,Completed,2025,9,September,Q3
ORD11079,2025-09-11,CUST1012,Smartphone,Electronics,East,Pooja,Distributor,2,37010.84,0.0,74021.68,0.0,74021.68,62178.21,11843.47,UPI,Completed,2025,9,September,Q3
